postal_code,source_row_count_en,source_row_count_my,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_pcode,township_admin_area_id,local_pcode,local_admin_area_id,match_status,match_method,candidate_township_pcodes,candidate_local_pcodes,review_reason
0420001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701501;MMR009018702501;MMR009018703501,Identity is not proven; do not guess or create geometry
0420002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701502;MMR009018702502;MMR009018703502,Identity is not proven; do not guess or create geometry
0420003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701503;MMR009018702503;MMR009018703503,Identity is not proven; do not guess or create geometry
0420004,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701504;MMR009018702504;MMR009018703504,Identity is not proven; do not guess or create geometry
0420005,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701505;MMR009018702505;MMR009018703505,Identity is not proven; do not guess or create geometry
0420006,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701506;MMR009018702506;MMR009018703506,Identity is not proven; do not guess or create geometry
0420007,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701507;MMR009018702507;MMR009018703507,Identity is not proven; do not guess or create geometry
0420008,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701508;MMR009018702508;MMR009018703508,Identity is not proven; do not guess or create geometry
0420009,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701509;MMR009018702509,Identity is not proven; do not guess or create geometry
0420010,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (10) Quarter,အမှတ် (၁၀) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701510;MMR009018702510,Identity is not proven; do not guess or create geometry
0420011,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (11) Quarter,အမှတ် (၁၁) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701511;MMR009018702511,Identity is not proven; do not guess or create geometry
0420012,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Pakokku Township,ပခုက္ကူ မြို့နယ်,No (12) Quarter,အမှတ် (၁၂) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_township_name,MMR009018,MMR009018701512;MMR009018702512,Identity is not proven; do not guess or create geometry
0425201,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Seikphyu Township,ဆိပ်ဖြူ မြို့နယ်,Ywar Thit Village Tract,ရွာသစ် ကျေးရွာအုပ်စု,village_tract,MMR009022,6916,MMR009022701504,,type_conflict,exact_township_name,MMR009022,MMR009022701504,Identity is not proven; do not guess or create geometry
0460001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Saku Town,စကု မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR009007,7018,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009007,MMR009007701501;MMR009007702501,Identity is not proven; do not guess or create geometry
0460002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Saku Town,စကု မြို့,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR009007,7018,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009007,MMR009007701502;MMR009007702502,Identity is not proven; do not guess or create geometry
0460003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Saku Town,စကု မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR009007,7018,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009007,MMR009007701503;MMR009007702503,Identity is not proven; do not guess or create geometry
0462001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Sa Lay Town,စလေ မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR009003,7031,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009003,MMR009003701501;MMR009003702501,Identity is not proven; do not guess or create geometry
0462002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Sa Lay Town,စလေ မြို့,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR009003,7031,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009003,MMR009003701502;MMR009003702502,Identity is not proven; do not guess or create geometry
0462003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Sa Lay Town,စလေ မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR009003,7031,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009003,MMR009003701503;MMR009003702503,Identity is not proven; do not guess or create geometry
0462004,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Sa Lay Town,စလေ မြို့,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,MMR009003,7031,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009003,MMR009003701504;MMR009003702504,Identity is not proven; do not guess or create geometry
0462005,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Sa Lay Town,စလေ မြို့,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,MMR009003,7031,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009003,MMR009003701505;MMR009003702505,Identity is not proven; do not guess or create geometry
0463001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463004,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463005,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463006,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463007,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463008,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463009,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463010,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (10) Quarter,အမှတ် (၁၀) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463011,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (11) Quarter,အမှတ် (၁၁) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0463012,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,No (12) Quarter,အမှတ် (၁၂) ရပ်ကွက်,ward,,,,,ambiguous,,,,Identity is not proven; do not guess or create geometry
0464001,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701501;MMR009018702501;MMR009018703501,Identity is not proven; do not guess or create geometry
0464002,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701502;MMR009018702502;MMR009018703502,Identity is not proven; do not guess or create geometry
0464003,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701503;MMR009018702503;MMR009018703503,Identity is not proven; do not guess or create geometry
0464004,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701504;MMR009018702504;MMR009018703504,Identity is not proven; do not guess or create geometry
0464005,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701505;MMR009018702505;MMR009018703505,Identity is not proven; do not guess or create geometry
0464006,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701506;MMR009018702506;MMR009018703506,Identity is not proven; do not guess or create geometry
0464007,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701507;MMR009018702507;MMR009018703507,Identity is not proven; do not guess or create geometry
0464008,1,1,Magway Region,မကွေးတိုင်းဒေသကြီး,Myit Chay Town,မြစ်ခြေ မြို့,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,MMR009018,6914,,,ambiguous_local_admin,exact_town_to_parent_township,MMR009018,MMR009018701508;MMR009018702508;MMR009018703508,Identity is not proven; do not guess or create geometry
0523001,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Nyaung-U Township,ညောင်ဦး မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR010022,6905,,,ambiguous_local_admin,exact_township_name,MMR010022,MMR010022701501;MMR010022703501,Identity is not proven; do not guess or create geometry
0523002,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Nyaung-U Township,ညောင်ဦး မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR010022,6905,,,ambiguous_local_admin,exact_township_name,MMR010022,MMR010022701502;MMR010022703502,Identity is not proven; do not guess or create geometry
0523003,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Nyaung-U Township,ညောင်ဦး မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR010022,6905,,,ambiguous_local_admin,exact_township_name,MMR010022,MMR010022701503;MMR010022703503,Identity is not proven; do not guess or create geometry
0523004,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Nyaung-U Township,ညောင်ဦး မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,MMR010022,6905,,,ambiguous_local_admin,exact_township_name,MMR010022,MMR010022701504;MMR010022703504,Identity is not proven; do not guess or create geometry
0525001,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,MMR010017,6888,,,ambiguous_local_admin,exact_township_name,MMR010017,MMR010017701501;MMR010017702501,Identity is not proven; do not guess or create geometry
0525002,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,MMR010017,6888,,,ambiguous_local_admin,exact_township_name,MMR010017,MMR010017701502;MMR010017702502,Identity is not proven; do not guess or create geometry
0525003,1,1,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,MMR010017,6888,,,ambiguous_local_admin,exact_township_name,MMR010017,MMR010017701503;MMR010017702503,Identity is not proven; do not guess or create geometry
