postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
1126020,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Dala Township,ဒလ မြို့နယ်,Ba Yint Naung Quarter,ဘုရင့်နောင် ရပ်ကွက်,ward,5133,5463,linked_local_area,exact_local_under_township,Unique local admin under matched township
1126021,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Dala Township,ဒလ မြို့နယ်,Ba Nyar Da La Quarter,ဗညားဒလ ရပ်ကွက်,ward,5133,5462,linked_local_area,exact_local_under_township,Unique local admin under matched township
1126022,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Dala Township,ဒလ မြို့နယ်,Yar Za Thin Gyan Quarter,ရာဇသင်္ကြင်္န် ရပ်ကွက်,ward,5133,5461,linked_local_area,exact_local_under_township,Unique local admin under matched township
1126023,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Dala Township,ဒလ မြို့နယ်,Kyan Mar Yay Wun Htan Ein Yar Quarter,ကျန်းမာရေးဝန်ထမ်းအိမ်ရာ ရပ်ကွက်,ward,5133,5469,linked_local_area,exact_local_under_township,Unique local admin under matched township
1126024,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Dala Township,ဒလ မြို့နယ်,Tar Gyi Quarter,တာကြီး ရပ်ကွက်,ward,5133,5616,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127001,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Seik Gyi (East) Quarter,ဆိပ်ကြီး (အရှေ့) ရပ်ကွက်,ward,5612,5614,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127002,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Seik Gyi (West) Quarter,ဆိပ်ကြီး (အနောက်) ရပ်ကွက်,ward,5612,5615,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127003,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Kha Naung To (East) Quarter,ခနောင်တို (အရှေ့) ရပ်ကွက်,ward,5612,5617,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127004,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Kha Naung To (West) Quarter,ခနောင်တို (အနောက်) ရပ်ကွက်,ward,5612,5618,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127005,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,U Htun Oh Quarter,ဦးထွန်းအို ရပ်ကွက်,ward,5612,5620,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127006,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Pan Pin Chaung Quarter,ပန်းပင်ချောင် ရပ်ကွက်,ward,5612,5619,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127007,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,No (5/6/7) Quarter,အမှတ် (၅/၆/၇) ရပ်ကွက်,ward,5612,5613,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127008,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Chaung Waing Lay Quarter,ချောင်းဝိုင်းလေး ရပ်ကွက်,ward,5612,5611,linked_local_area,exact_local_under_township,Unique local admin under matched township
1127009,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Seikgyikanaungto Township,ဆိပ်ကြီး/ခနောင်တို မြို့နယ်,Tha Khin Ba Thaung Quarter,သခင်ဘသောင်း ရပ်ကွက်,ward,5612,5622,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129001,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Haung (West) Quarter,မြို့ဟောင်းအနောက် ရပ်ကွက်,ward,5211,5401,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129002,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Haung (Middle) Quarter,မြို့ဟောင်းအလယ် ရပ်ကွက်,ward,5211,5407,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129003,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Haung (East) Quarter,မြို့ဟောင်းအရှေ့ ရပ်ကွက်,ward,5211,5403,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129004,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Thauk Taw Kwin Quarter,သောက်တော်ကွင်း ရပ်ကွက်,ward,5211,5196,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129005,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Oke Hpo Su Quarter,အုပ်ဖိုစု ရပ်ကွက်,ward,5211,5195,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129006,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Ah Hmu Htan Quarter,အမှုထမ်း ရပ်ကွက်,ward,5211,5188,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129007,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Bago Su Quarter,ပဲခူးစု ရပ်ကွက်,ward,5211,5190,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129008,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Htan Pin Kone Quarter,ထန်းပင်ကုန်း ရပ်ကွက်,ward,5211,5411,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129009,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Thit (East) Quarter,မြို့သစ်အရှေ့ ရပ်ကွက်,ward,5211,5191,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129010,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Thit (Middle) Quarter,မြို့သစ်အလယ် ရပ်ကွက်,ward,5211,5406,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129011,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Thit (West) Quarter,မြို့သစ်အနောက် ရပ်ကွက်,ward,5211,5402,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129012,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Ma (South) Quarter,မြို့မတောင် ရပ်ကွက်,ward,5211,5412,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129013,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Myo Ma (North) Quarter,မြို့မမြောက် ရပ်ကွက်,ward,5211,5404,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129014,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,ward,5211,5410,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129015,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Dahr Gar Quarter,ဒါရ်ဂါ ရပ်ကွက်,ward,5211,5408,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129016,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Yae Nan Quarter,ရေနံ ရပ်ကွက်,ward,5211,5409,linked_local_area,exact_local_under_township,Unique local admin under matched township
1129017,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Thanlyin Township,သန်လျင် မြို့နယ်,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,ward,5211,5139,linked_local_area,exact_local_under_township,Unique local admin under matched township
1130001,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Kyauktan Township,ကျောက်တန်း မြို့နယ်,Ah Shey Paing Quarter,အရှေ့ပိုင်း ရပ်ကွက်,ward,5144,9,linked_local_area,exact_local_under_township,Unique local admin under matched township
1130002,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Kyauktan Township,ကျောက်တန်း မြို့နယ်,Ah Lel Paing Quarter,အလယ်ပိုင်း ရပ်ကွက်,ward,5144,7,linked_local_area,exact_local_under_township,Unique local admin under matched township
1130003,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Kyauktan Township,ကျောက်တန်း မြို့နယ်,Ah Nauk Paing Quarter,အနောက်ပိုင်း ရပ်ကွက်,ward,5144,5,linked_local_area,exact_local_under_township,Unique local admin under matched township
